num,EDAD,P6_1,P6_5,P6_7_4,P6_7_5,P6_9_4,P6_9_5,P7_3,P7_4,P7_5,P7_6_1,P7_6_2,P7_6_3,P7_6_4,P7_6_5,P7_6_6,P7_8_4,P7_8_5,P7_8_6,P7_8_7,P7_15,P7_16_1,P7_16_2,P7_16_3,P7_16_4,P7_16_5,P7_16_6,P7_16_7,P7_16_8,P7_16_9,P7_16_10,P7_17_1,P7_18_1,P7_23,P7_28,DOMINIO,TLOC,ESTRATO,SEXO,ENT
1149,21,1,2,2,2,1,1,1,8,3,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,4,1,U,1,4,2,9
1150,24,1,1,1,2,1,1,1,6,3,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,0,2,U,1,4,1,9
1151,27,1,3,2,2,1,1,1,3,3,2,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,4,1,U,1,4,2,9
1152,46,2,0,0,0,0,0,1,3,3,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,4,1,9
1153,19,1,2,2,2,2,1,1,5,3,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1154,48,1,2,2,2,1,1,1,2,3,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1155,25,2,0,0,0,0,0,2,2,3,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,4,2,U,1,3,2,9
1156,54,2,0,0,0,0,0,1,4,3,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1157,28,1,5,2,2,2,1,1,6,3,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,4,1,U,1,3,1,9
1158,57,2,0,0,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1159,11,2,0,0,0,0,0,1,4,3,2,2,2,1,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,2,9
1160,33,2,0,0,0,0,0,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,0,2,U,1,2,1,9
1161,26,1,4,2,2,1,1,1,12,3,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,6,1,U,1,3,1,9
1162,18,1,4,2,2,1,1,1,5,3,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,0,2,U,1,3,1,9
1163,50,1,6,2,2,1,1,1,8,3,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,4,1,U,1,3,2,9
1164,21,2,0,0,0,0,0,1,12,3,2,2,2,1,1,2,1,2,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,0,2,U,1,3,2,9
1165,50,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1166,20,2,0,0,0,0,0,1,3,3,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,0,2,U,1,2,1,9
1167,8,1,2,2,1,1,1,1,2,3,2,2,1,1,1,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,U,1,2,2,9
1168,12,1,2,2,2,2,1,1,5,3,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,0,2,U,1,2,1,9
1169,22,1,10,1,1,1,1,1,12,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,4,1,U,1,2,1,9
1170,24,1,4,2,2,1,1,1,6,3,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,4,1,U,1,2,1,9
1171,28,1,2,2,2,1,1,1,4,3,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,U,1,2,2,9
1172,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1173,22,2,0,0,0,0,0,1,5,3,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,5,1,U,1,2,1,9
1174,46,2,0,0,0,0,0,1,2,3,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,0,2,U,1,2,2,9
1175,17,1,2,1,2,2,1,1,3,3,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,0,2,U,1,2,1,9
1176,32,1,1,2,2,1,1,1,3,3,2,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,1,1,2,1,1,1,2,0,2,U,1,2,2,9
1177,60,2,0,0,0,0,0,2,1,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1178,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1179,23,1,2,2,2,2,2,1,3,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,2,2,9
1180,52,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,1,U,1,2,2,9
1181,14,1,2,1,2,1,1,1,12,3,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,0,2,U,1,2,1,9
1182,32,1,4,2,2,2,1,1,12,3,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,4,1,U,1,2,2,9
1183,47,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,0,2,U,1,2,1,9
1184,55,2,0,0,0,0,0,1,3,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1185,31,2,0,0,0,0,0,2,5,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1186,62,2,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1187,12,1,2,2,2,2,1,2,2,3,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1188,52,1,6,2,2,1,1,1,12,3,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,1,U,1,4,2,9
1189,64,1,10,2,1,1,1,1,12,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,5,1,U,1,4,1,9
1190,37,1,8,2,1,1,1,1,12,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,4,1,U,1,4,1,9
1191,33,1,1,2,2,2,1,1,3,3,2,1,2,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,4,1,U,1,4,1,9
1192,30,1,8,2,2,2,1,1,8,3,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1193,27,1,5,2,2,1,1,1,8,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,4,1,U,1,3,2,9
1194,40,1,3,2,2,2,1,1,6,3,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,0,2,U,1,3,1,9
1195,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,1,9
1196,23,1,6,2,2,1,1,1,12,2,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,4,1,U,1,3,2,9
1197,70,1,2,2,2,2,1,1,5,3,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,4,1,U,1,3,1,9
1198,46,2,0,0,0,0,0,2,4,3,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,4,1,U,1,3,1,9
1199,41,1,5,1,2,2,1,1,10,3,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,4,1,U,1,3,2,9
1200,16,1,2,1,2,1,1,1,4,3,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,0,2,U,1,3,1,9
1201,35,1,1,2,2,2,1,1,9,3,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,0,1,U,1,3,1,9
1202,10,2,0,0,0,0,0,2,1,3,2,2,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,2,9
1203,14,2,0,0,0,0,0,1,2,3,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1204,78,2,0,0,0,0,0,1,2,3,2,2,2,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,1,9
1205,20,1,6,1,1,1,1,1,10,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,5,2,U,1,2,2,9
1206,26,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1207,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1208,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1209,49,1,8,2,2,2,1,1,8,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1210,23,2,0,0,0,0,0,1,3,3,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1211,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,2,9
1212,56,1,9,2,2,1,1,1,5,3,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,4,1,U,1,3,1,9
1213,22,1,1,2,1,1,1,1,6,3,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,0,2,U,1,3,1,9
1214,62,2,0,0,0,0,0,1,8,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,5,2,U,1,3,2,9
1215,37,1,3,2,2,1,1,1,5,3,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,3,1,U,1,3,1,9
1216,32,1,8,2,2,1,1,1,9,3,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,4,1,U,1,3,2,9
1217,19,1,3,2,2,1,1,1,4,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1218,50,2,0,0,0,0,0,1,3,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,4,1,U,1,3,2,9
1219,18,1,4,2,2,1,1,1,8,3,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1220,18,1,5,2,1,1,1,1,12,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,U,1,3,1,9
1221,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,2,9
1222,54,2,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,0,1,U,1,2,1,9
1223,21,1,8,2,2,1,1,1,8,3,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,0,1,U,1,2,1,9
1224,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1225,23,1,2,2,2,1,1,1,3,3,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,1,1,2,5,1,U,1,2,1,9
1226,27,1,8,2,2,1,1,1,8,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,0,1,U,1,2,1,9
1227,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1228,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1229,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1230,39,2,0,0,0,0,0,1,5,3,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,2,1,9
1231,31,2,0,0,0,0,0,1,8,3,2,2,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,4,1,U,1,2,2,9
1232,33,1,4,2,2,1,1,1,6,3,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,0,1,U,1,2,1,9
1233,31,1,6,2,2,1,1,1,2,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,3,1,U,1,2,2,9
1234,41,1,8,2,2,1,1,1,8,3,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,4,1,U,1,2,1,9
1235,34,2,0,0,0,0,0,1,8,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1236,21,1,3,2,2,1,1,1,4,3,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,3,1,U,1,2,2,9
1237,56,2,0,0,0,0,0,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1238,43,1,5,2,2,2,1,1,5,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,U,1,2,1,9
1239,51,1,8,2,2,2,1,1,8,3,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,1,U,1,2,1,9
1240,28,2,0,0,0,0,0,1,10,3,2,2,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,0,2,U,1,2,1,9
1241,78,1,2,2,2,1,1,1,3,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1242,48,1,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0,1,U,1,2,2,9
1243,33,1,2,2,2,1,1,1,6,3,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,0,2,U,1,2,2,9
1244,41,1,1,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1245,54,1,3,2,2,1,1,1,3,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1246,13,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1247,17,2,0,0,0,0,0,1,10,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,1,2,0,1,U,1,2,2,9
1248,63,2,0,0,0,0,0,1,1,1,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,1,9
1249,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1250,29,1,4,2,2,2,1,1,8,2,1,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,5,1,U,1,2,1,9
1251,48,1,1,2,2,2,1,1,1,3,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,1,U,1,3,2,9
1252,32,1,7,2,2,2,1,1,10,3,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,0,1,U,1,3,1,9
1253,28,2,0,0,0,0,0,1,4,1,2,2,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,3,1,U,1,3,1,9
1254,15,1,1,2,1,1,1,1,2,3,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,5,2,U,1,3,2,9
1255,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,2,9
1256,25,1,12,2,2,2,1,1,12,3,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,5,1,U,1,4,2,9
1257,30,1,8,2,2,1,1,1,8,3,2,1,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,U,1,4,1,9
1258,34,1,8,2,2,1,1,1,12,3,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,1,2,4,1,U,1,4,1,9
1259,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1260,17,1,2,1,2,2,1,1,5,3,1,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,0,2,U,1,2,1,9
1261,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1262,23,2,0,0,0,0,0,1,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1263,33,1,4,2,2,1,1,1,10,3,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,1,2,1,0,2,U,1,2,1,9
1264,27,1,4,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1265,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1266,16,2,0,0,0,0,0,1,3,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,2,2,9
1267,49,2,0,0,0,0,0,1,3,3,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0,1,U,1,2,2,9
1268,27,2,0,0,0,0,0,1,4,3,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,1,1,2,0,1,U,1,2,2,9
1269,78,2,0,0,0,0,0,1,3,1,2,2,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,1,9
1270,33,1,1,2,2,1,1,1,12,3,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,0,2,U,1,2,2,9
1271,25,1,10,2,2,1,1,1,10,3,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,3,1,U,1,2,2,9
1272,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1273,61,1,1,2,2,2,1,1,2,3,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1274,55,2,0,0,0,0,0,1,3,3,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,0,2,U,1,2,1,9
1275,57,1,10,2,1,1,1,1,12,3,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,4,1,U,1,4,1,9
1276,46,1,8,2,2,1,1,1,10,3,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,1,1,2,1,4,1,U,1,4,2,9
1277,25,1,1,2,2,1,1,1,12,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,6,1,U,1,4,1,9
1278,72,1,2,2,2,1,1,1,6,3,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,3,1,U,1,4,2,9
1279,33,1,5,2,2,2,1,1,5,3,2,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,5,1,U,1,4,2,9
1280,60,2,0,0,0,0,0,1,5,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1281,9,2,0,0,0,0,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,2,9
1282,13,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1283,27,1,12,2,2,1,1,1,12,3,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,0,1,U,1,2,2,9
1284,51,2,0,0,0,0,0,1,4,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1285,20,1,2,1,2,1,1,1,8,3,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,4,2,U,1,2,1,9
1286,41,1,12,1,2,1,1,1,12,3,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1287,23,2,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,U,1,2,1,9
1288,46,2,0,0,0,0,0,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,2,1,9
1289,65,1,8,2,2,2,1,1,12,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,0,1,U,1,2,2,9
1290,44,2,0,0,0,0,0,1,2,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,5,1,U,1,2,1,9
1291,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1292,19,1,2,2,2,1,1,1,6,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,0,2,U,1,2,2,9
1293,11,1,1,2,2,1,1,1,1,3,2,2,1,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,2,9
1294,39,1,8,2,2,2,1,1,8,3,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,0,2,U,1,2,1,9
1295,23,1,2,2,2,1,1,1,3,3,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,5,2,U,1,2,2,9
1296,32,1,1,2,2,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,2,2,9
1297,49,1,10,1,2,1,1,1,4,3,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,4,1,U,1,2,1,9
1298,25,1,2,2,2,1,1,1,2,3,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,2,1,9
1299,60,1,8,2,2,1,1,1,6,3,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,0,2,U,1,4,1,9
1300,51,1,6,2,1,1,1,1,3,3,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,0,1,U,1,4,1,9
1301,26,1,5,2,1,1,1,1,11,3,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,5,1,U,1,4,2,9
1302,24,1,12,2,2,1,1,1,12,3,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,3,1,U,1,4,1,9
1303,34,1,10,2,1,1,1,1,8,3,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,4,1,U,1,3,2,9
1304,27,1,2,2,2,1,1,1,5,3,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,4,1,U,1,3,2,9
1305,14,1,8,2,2,1,1,1,7,3,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,0,2,U,1,3,1,9
1306,55,2,0,0,0,0,0,1,5,3,2,2,2,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,3,1,9
1307,38,1,2,2,2,1,1,1,6,3,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,U,1,3,2,9
1308,54,1,8,2,2,1,1,1,10,3,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,U,1,4,1,9
1309,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,4,2,9
1310,35,1,8,2,2,1,1,1,12,3,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,4,2,9
1311,41,1,10,2,2,1,1,1,12,3,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,4,1,U,1,4,1,9
1312,59,1,12,2,1,1,1,1,12,3,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,0,1,U,1,3,1,9
1313,31,1,8,2,1,1,1,1,10,3,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,4,1,U,1,3,1,9
